recv_stamp,msg_stamp
1588364341011330726,1588364341006776436
1588364341111201356,1588364341106766565
1588364341211397366,1588364341206654056
1588364341311201406,1588364341306690791
1588364341411000633,1588364341406355479
1588364341510553947,1588364341506049482
1588364341610395119,1588364341606012777
1588364341710515545,1588364341706066874
1588364341810597398,1588364341806156538
1588364341910889343,1588364341906363705
1588364342010996181,1588364342006504457
1588364342111158514,1588364342106537184
1588364342211101637,1588364342206626278
1588364342311485357,1588364342306848547
1588364342411407877,1588364342406889227
1588364342511393304,1588364342506852972
1588364342611317758,1588364342606852683
1588364342711293285,1588364342706854100
1588364342811297332,1588364342806847450
1588364342911507788,1588364342906854829
1588364343011346742,1588364343006866690
1588364343108627633,1588364343106620854
1588364343211621985,1588364343206917178
1588364343311339011,1588364343306704376
1588364343411197859,1588364343406639963
1588364343511146578,1588364343506555716
1588364343611135414,1588364343606557435
1588364343711006403,1588364343706344214
1588364343810997209,1588364343806533276
1588364343911136026,1588364343906572106
1588364344011238306,1588364344006630438
1588364344111317899,1588364344106771274
1588364344211255306,1588364344206577846
1588364344311078201,1588364344306525741
1588364344411063223,1588364344406462511
1588364344511038337,1588364344506500887
1588364344611126029,1588364344606591039
1588364344711146035,1588364344706680579
1588364344811620582,1588364344806999066
1588364344911471687,1588364344906877251
1588364345011436227,1588364345006795988
1588364345111498084,1588364345106791483
1588364345211569346,1588364345206828448
1588364345311426583,1588364345306791176
1588364345411253059,1588364345406659405
1588364345511265386,1588364345506742796
1588364345611145276,1588364345606677602
1588364345711018934,1588364345706573257
1588364345811134055,1588364345806495934
1588364345911062803,1588364345906488701
1588364346011022903,1588364346006480904
1588364346111101379,1588364346106583808
1588364346211157524,1588364346206648084
1588364346311329062,1588364346306726719
1588364346411324289,1588364346406744632
1588364346511607762,1588364346506930891
1588364346611555367,1588364346607009502
1588364346711248688,1588364346706851528
1588364346811676668,1588364346807024585
1588364346911907680,1588364346907259351
1588364347011499552,1588364347007066923
1588364347111454623,1588364347107035714
1588364347211308859,1588364347206815065
1588364347311040132,1588364347306571452
1588364347411276576,1588364347406792606
1588364347511252841,1588364347506789352
1588364347611109950,1588364347606549985
1588364347710915207,1588364347706552420
1588364347811085076,1588364347806620598
1588364347911167182,1588364347906749260
1588364348011214930,1588364348006797259
1588364348111111820,1588364348106634072
1588364348211026684,1588364348206541511
1588364348310930352,1588364348306526295
1588364348411156644,1588364348406521913
1588364348511354757,1588364348506627878
1588364348611361176,1588364348606776509
1588364348711230881,1588364348706807598
1588364348811271637,1588364348806782801
1588364348911372624,1588364348906797712
1588364349011431365,1588364349006777819
1588364349111477376,1588364349106797312
1588364349211524189,1588364349206775885
1588364349311317846,1588364349306771920
1588364349411407320,1588364349406785102
1588364349511081576,1588364349506715979
1588364349611363748,1588364349606687577
1588364349711176823,1588364349706543200
1588364349811137621,1588364349806506625
1588364349911042861,1588364349906469396
1588364350011166366,1588364350006535567
1588364350111375026,1588364350106667328
1588364350211373657,1588364350206733835
1588364350311290454,1588364350306654762
1588364350411128983,1588364350406470127
1588364350510770729,1588364350506151363
1588364350610681060,1588364350606062197
1588364350710541668,1588364350706006040
1588364350810446481,1588364350805936852
1588364350910493133,1588364350906015784
1588364351011313615,1588364351006250561
1588364351110900206,1588364351106262727
1588364351211081862,1588364351206411886
1588364351310898449,1588364351306402785
1588364351411043408,1588364351406360889
1588364351510415763,1588364351506093430
1588364351610329006,1588364351606015464
1588364351710310244,1588364351705911448
1588364351810355092,1588364351805916926
1588364351910828968,1588364351906210453
1588364352010936050,1588364352006314032
1588364352111047387,1588364352106433145
1588364352211160261,1588364352206622062
1588364352311154787,1588364352306677119
1588364352411023063,1588364352406625987
1588364352511052382,1588364352506558207
1588364352611176781,1588364352606452801
1588364352710856616,1588364352706377153
1588364352811051625,1588364352806355602
1588364352910840845,1588364352906247199
1588364353010855672,1588364353006359411
1588364353110864408,1588364353106245073
1588364353211054284,1588364353206221242
1588364353311014406,1588364353306260710
1588364353410431141,1588364353406103877
1588364353510841971,1588364353506221698
1588364353610855701,1588364353606201242
